STORE_ID,BUSINESS_MONTH,TOTAL_SALES,TOTAL_ORDER,DELIVERY_SALES,NON_DELIVERY_SALES,DELIVERY_ORDER,NON_DELIVERY_ORDER,DINEIN_SALES,DINEIN_ORDER,TAKEAWAY_SALES,TAKEAWAY_ORDER,DNP_ORDER,SWIGGY_DELIVERY_SALES,SWIGGY_DELIVERY_ORDER,ZOMATO_DELIVERY_SALES,ZOMATO_DELIVERY_ORDER,AMAZON_FOODS_DELIVERY_SALES,AMAZON_FOODS_DELIVERY_ORDER,AMAZON_FOODS_DINEIN_SALES,AMAZON_FOODS_DINEIN_ORDER,AMAZON_FOODS_TAKEAWAY_SALES,AMAZON_FOODS_TAKEAWAY_ORDER,GPAY_DELIVERY_SALES,GPAY_DELIVERY_ORDER,GPAY_DINEIN_SALES,GPAY_DINEIN_ORDER,GPAY_TAKEAWAY_SALES,GPAY_TAKEAWAY_ORDER,PAYTM_MICROAPP_DELIVERY_SALES,PAYTM_MICROAPP_DELIVERY_ORDER,PAYTM_MICROAPP_TAKEAWAY_SALES,PAYTM_MICROAPP_TAKEAWAY_ORDER,PAYTM_MICROAPP_DINEIN_SALES,PAYTM_MICROAPP_DINEIN_ORDER,PHONEPE_DELIVERY_SALES,PHONEPE_DELIVERY_ORDER,DESKTOP_DELIVERY_SALES,DESKTOP_DELIVERY_ORDER,DESKTOP_TAKEAWAY_SALES,DESKTOP_TAKEAWAY_ORDER,IRCTC_DELIVERY_SALES,IRCTC_DELIVERY_ORDER,NEW_APP_ANDROID_DELIVERY_SALES,NEW_APP_ANDROID_DELIVERY_ORDER,NEW_APP_ANDROID_DINEIN_SALES,NEW_APP_ANDROID_DINEIN_ORDER,NEW_APP_ANDROID_DRIVE_PICK_SALES,NEW_APP_ANDROID_DRIVE_PICK_ORDER,NEW_APP_ANDROID_TAKEAWAY_SALES,NEW_APP_ANDROID_TAKEAWAY_ORDER,NEW_APP_IPHONE_DELIVERY_SALES,NEW_APP_IPHONE_DELIVERY_ORDER,NEW_APP_IPHONE_DRIVE_PICK_SALES,NEW_APP_IPHONE_DRIVE_PICK_ORDER,NEW_APP_IPHONE_TAKEAWAY_SALES,NEW_APP_IPHONE_TAKEAWAY_ORDER,PWA_DELIVERY_SALES,PWA_DELIVERY_ORDER,PWA_DINEIN_SALES,PWA_DINEIN_ORDER,PWA_TAKEAWAY_SALES,PWA_TAKEAWAY_ORDER,CALL_CENTER_DELIVERY_SALES,CALL_CENTER_DELIVERY_ORDER,CALL_CENTER_TAKEAWAY_SALES,CALL_CENTER_TAKEAWAY_ORDER,PHONE_DELIVERY_SALES,PHONE_DELIVERY_ORDER,DINEIN_CHANNEL_SALES,DINEIN_CHANNEL_ORDER,ODC_DINEIN_SALES,ODC_DINEIN_ORDER,DINEIN_TAKEAWAY_SALES,DINEIN_TAKEAWAY_ORDER,KIOSK_DINEIN_SALES,KIOSK_DINEIN_ORDER,KIOSK_TAKEAWAY_SALES,KIOSK_TAKEAWAY_ORDER,OLD_APP_ANDROID_TAKEAWAY_SALES,OLD_APP_ANDROID_TAKEAWAY_ORDER,OLD_APP_IPHONE_TAKEAWAY_SALES,OLD_APP_IPHONE_TAKEAWAY_ORDER
AAI64459,9/4/2022,939499.45,1734,499495.39,341113.16,975,959,353311.7,614,97913.46,355,1,39143.66,74,5177.69,9,,1,,1,,1,,1,,1,,1,,1,179,1,,1,,1,1435.43,4,,1,,1,157399.19,361,6637.31,36,,1,11377.17,35,159447.33,397,,1,7763.57,14,49163.13,91,1154,3,5131.9,9,19679.94,33,1373,3,61149.94,39,341196.13,565,,1,63399.93,193,,1,,1,,1,,1
AAI64116,9/4/2022,1951664.44,4391,1394317.31,566357.33,3974,1317,315119.17,737,351339.16,591,1,139455.93,367,315615.37,617,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,11913.49,33,415,3,,1,693993.33,1597,37613.39,116,,1,93379.3,314,193139.65,354,,1,16147.14,31,46197.14,91,991.66,3,6599.33,11,5119.99,11,3773.14,7,1395.63,36,364195.19,595,,1,141135.35,336,,1,,1,,1,,1
AAI66513,9/4/2022,1773713.93,4115,1177194.93,596519,3519,1517,349161.69,594,347456.31,933,1,193945.91,416,141931.33,396,,1,,1,,1,,1,,1,,1,,1,311,1,,1,,1,6337.69,11,,1,,1,617744.14,1395,19363.1,53,,1,49311.75,159,131713.55,344,,1,14711.69,31,61347.69,111,1417.75,3,6713.57,17,39399.91,35,3797,19,7797.13,11,334911.34,531,,1,373933.31,699,,1,,1,,1,,1
AAI66311,9/4/2022,3659739.95,6331,1944616.59,915133.37,3994,3437,411166.11,1439,414166.36,999,1,353141.77,534,377345.11,919,,1,,1,,1,,1,,1,,1,933.66,3,1193,4,,1,,1,39191.36,31,,1,,1,933943.3,1999,43711.45,141,,1,99313.47,374,315663.44,419,,1,33395.16,47,79331.93,144,3193.94,4,6167.39,33,19163.59,31,9193.9,11,39137.63,17,345119.33,1369,,1,397334.55,643,,1,,1,,1,,1
AAI66676,9/4/2022,3361961.39,6344,1763593.11,599369.37,4461,1993,379599.63,1199,319779.65,694,1,147616.7,341,363197.13,955,,1,,1,,1,,1,,1,,1,933.66,3,565,1,,1,,1,3319.74,9,465,3,31653.99,43,971717.19,3517,79173.33,351,,1,75169.13,353,313566.51,495,,1,31341.1,46,34991.96,77,539,6,4663.46,16,6639.13,13,631,3,3199.43,31,393571.63,913,,1,117143.96,363,,1,,1,,1,,1
AAI64113,9/4/2022,1337631.13,3434,979471.94,359159.19,3491,934,333599.15,556,135569.14,379,1,164975.63,459,197615.57,513,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1943.13,6,3795,3,351951.19,491,391541.39,939,39693.33,139,,1,35356.99,143,69161.96,169,,1,7417.71,31,11973.93,33,3671.66,3,1396.57,6,3413.46,4,7591.39,6,,1,169313.13,396,,1,91131.59,311,,1,,1,,1,,1
AAI67334,9/4/2022,1451569.41,3611,659764.31,793915.1,1433,3197,393134.93,937,519671.17,1361,1,51469.71,119,163311.33,331,,1,,1,,1,,1,,1,,1,,1,366,3,,1,,1,5115.71,5,336,1,,1,376639.36,666,91491.99,379,,1,94199.1,337,139963.73,356,,1,43136.77,111,15666.33,31,3331.36,13,4911.43,11,3537.55,9,1136.94,3,15311.71,19,146433.15,431,,1,366994.94,916,,1,,1,,1,,1
AAI66141,9/4/2022,3439951.93,9349,3376559.11,1153393.73,5199,3361,593313,1577,569199.73,1693,1,136611.79,341,461135.43,997,,1,,1,,1,,1,,1,,1,1991.33,4,196.14,1,,1,,1,9913.96,14,4335.56,7,,1,1134656.47,3419,49173.19,136,,1,96691.53,339,513513.93,1169,,1,61191.61,151,76337.76,161,3993,5,6391.95,19,31595.7,67,5397.95,16,13143.97,31,516999.33,1416,,1,395316.19,1153,,1,,1,,1,,1
AAI66633,9/4/2022,4133143.34,11499,3763416.34,1369637,6467,4131,531767.91,1719,747969.19,3333,1,366533.75,646,596931.39,1411,,1,,1,,1,,1,,1,,1,3731.39,9,179,1,551.57,1,,1,9333.49,16,637,11,,1,1391393.36,3119,71619.75,315,,1,155911.95,453,531971.95,1143,,1,59971.56,137,66695.15,153,7353.5,33,13461.19,44,16934.19,34,5596.61,13,3315.99,39,416179.19,1395,,1,514334.99,1664,,1,,1,,1,,1
AAI66341,9/4/2022,3333671.74,9371,3494333.59,949439.16,5499,3973,311739.11,694,637711.15,3179,1,449351.17,914,419956.13,1116,,1,,1,,1,,1,,1,,1,413.34,3,,1,,1,,1,35519.54,43,,1,,1,1154939.11,3733,33395.39,115,,1,91199.16,311,319376.11,636,,1,16793.54,51,54971.19,113,3161,4,4411.41,16,33369.94,31,11175.1,11,39549.35,33,167994.36,555,,1,515343.14,1791,,1,,1,,1,,1
AAI64519,9/4/2022,3119954.39,6993,3133499.3,975464.99,4767,3135,434155.96,1174,441419.13,1151,1,495437.13,1136,463391.33,1155,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,19593.3,33,3671,3,,1,775556.96,1943,63676.63,136,,1,79393.95,179,314955.63,714,,1,34619.91,53,56334.47,99,1915,3,7661.79,16,4933.36,7,179,1,4619.33,1,341991.99,997,,1,336916.47,911,,1,,1,,1,,1
AAI66699,9/4/2022,3719311.57,9993,3756149.97,963163.6,6194,3799,456366.96,1391,515695.64,1519,1,356611.1,737,734343.67,1547,,1,,1,,1,,1,,1,,1,969.95,3,317,1,,1,,1,4991.13,9,99,3,,1,957313.36,3399,69939.39,163,,1,99954.73,393,593361.36,1373,,1,59475.94,149,71353.97,135,5779.31,14,7111.14,33,34514.77,46,9557.95,33,15133.96,59,336663.15,1119,,1,331391.99,1131,,1,,1,,1,,1
AAI66694,9/4/2022,3353339.75,5933,1159739.97,1393499.79,3641,3193,639573.5,1633,653916.39,1551,1,146191.95,365,337311.44,593,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,371.33,1,971.57,3,,1,514479.63,1375,66996.3,165,,1,111937.9,349,143444.39,311,,1,34331.35,51,39999.63,73,5994.36,11,9333.1,16,6777.53,11,7145.9,13,3197.19,33,551551.36,1416,,1,511397.56,1333,,1,,1,,1,,1
AAI67119,9/4/2022,3134473.73,6931,3579696.93,545795.99,5449,1373,393999.35,719,353997.64,663,1,391747.77,936,634457,1317,,1,,1,,1,,1,,1,,1,1669.59,3,561,4,,1,,1,35933.13,34,936.9,1,,1,1134543.13,3319,33574.34,65,,1,36119.73,99,361499.69,666,,1,13159.79,31,91979.49,194,193.39,3,5466.71,13,35179.33,39,3736,6,33693.71,61,359139.19,633,,1,195131.63,531,,1,,1,,1,,1
AAI66143,9/4/2022,3773933.35,9131,3553411.91,1331511.44,5617,3513,917655.77,3494,363377.67,1119,1,113915.17,347,314793.3,496,,1,,1,,1,,1,,1,,1,977.19,3,,1,139,1,,1,6431.33,11,,1,911735.97,1971,959491.34,3339,91731.13,373,,1,153393.34,496,397517.19,591,,1,37731.53,74,45956.79,96,9611.93,19,16157.17,35,6776.31,17,4117.39,9,6157.63,49,699363.96,3131,41579,1,153191.45,414,,1,,1,,1,,1
AAI64357,9/4/2022,1147331.35,1911,394999.39,963343.97,539,1393,475363.93,737,396991.15,646,1,49411.1,91,95141.36,175,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1743.66,3,4163.37,3,,1,66371.53,143,35373.65,49,,1,49551.19,71,34136.33,63,,1,31533.19,31,9576.51,11,1747.5,3,3116.17,7,443.33,1,,1,39167.49,56,411166.9,651,,1,319639.44,534,,1,,1,,1,,1
AAI64397,9/4/2022,3614343.39,6961,995149.97,1739393.41,1495,5376,1151767.11,3456,677535.3,1931,1,134163.49,331,173963.93,351,,1,,1,,1,,1,,1,,1,1116.33,3,,1,199.99,1,,1,31573.13,19,399.14,5,,1,331165.13,553,45449.47,136,,1,51993.73,151,149435.37,344,,1,14197.14,37,35671.33,64,3193.99,4,3133,7,13313.39,31,319,3,36969.19,13,999369.3,3391,,1,619736.3,1719,,1,,1,,1,,1
AAI67193,9/4/2022,3164563.99,5793,,3164563.99,1,5793,1619793.66,4955,445779.33,939,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,374,4,,1,,1,,1,,1,,1,,1,61335.34,174,,1,43334.13,139,,1,,1,19719.51,61,,1,1349.14,3,,1,,1,,1,,1,1536133.99,4619,,1,393371.69,736,,1,,1,,1,,1
AAI64114,9/4/2022,1613343.31,3571,769114.44,935337.77,1795,1776,354149.1,747,491379.67,1139,1,49115.39,131,165666.94,396,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,399.34,3,1394,1,,1,454361.34,1169,91611.6,163,,1,137556.39,319,79556.65,155,,1,49139.91,79,9957.56,31,3159.94,6,5963.95,13,669.71,3,11143.14,7,11399.91,31,355193.99,549,,1,377393.49,631,,1,,1,,1,,1
AAI66333,9/4/2022,3696113.59,6399,3333196.59,463917.11,4547,1751,341153.95,935,333953.16,936,1,476637.36,937,393741.53,915,,1,,1,,1,,1,,1,,1,431.33,1,79,1,,1,,1,31796.49,37,917,3,,1,961953.5,1999,33737.17,66,,1,51933.99,165,336191.36,614,,1,31349.97,55,79344.35,157,319,1,616.57,3,39149.46,64,3334.46,13,36163.3,44,313115.79,941,,1,145933.39,599,,1,,1,,1,,1
AAI63997,9/4/2022,1915917.73,5311,1315194.99,611733.94,3399,1933,349431.91,734,351313.13,1199,1,156533.79,411,337496.33,577,,1,,1,,1,,1,,1,,1,,1,534,1,,1,,1,3571.33,6,549,3,,1,736311.31,1996,51997.76,153,,1,115557.91,346,139153.33,331,,1,33193.35,56,39793.61,59,3516.17,11,5134.57,19,9991.39,16,1913.43,3,6566.33,14,193913.69,547,,1,314441.79,661,,1,,1,,1,,1
AAI66394,9/4/2022,3939361.34,9944,3313713.19,1636559.16,4977,4967,959691.37,3917,676977.99,1961,1,131991.3,376,375353.73,913,,1,,1,,1,,1,,1,,1,1919.95,3,365,3,916.14,3,,1,6691.17,15,733,1,353719.97,714,949663.14,3349,171679.13,431,,1,196973.95,556,395179.75,613,,1,71194.49,164,67474.43,136,7549.5,19,13476.17,33,31199.93,37,11519.99,34,31944.14,43,743511.35,3391,,1,395935.51,1191,,1,,1,,1,,1
AAI64154,9/4/2022,3191595.16,5953,1614515.47,577169.59,3634,3339,153747.39,555,434333.31,1673,1,341953.3,453,377393.13,779,,1,,1,,1,,1,,1,,1,391.96,1,,1,,1,,1,9679.43,13,,1,,1,661199.13,1695,45173.91,169,,1,139331.93,433,353441.53,549,,1,35496.39,99,43144.96,113,1633.14,11,6639.13,17,39563.74,35,775,3,3173.71,11,96315.19,319,,1,363191.17,1131,,1,,1,,1,,1
AAI67199,9/4/2022,1616997.55,4313,1131147.41,575941.14,3399,1914,137579.61,417,449361.53,1397,1,44337.91,114,319939.3,499,,1,,1,,1,,1,,1,,1,1393.99,3,,1,,1,,1,3934.5,7,,1,,1,541699.59,1391,31399.13,91,,1,91499.93,333,195959.15,411,,1,33391.44,53,35633.64,53,1511.14,4,3599.66,11,9493.43,17,4139.94,7,1,7,93139.77,316,,1,336951.77,1115,,1,,1,,1,,1
AAI67137,9/4/2022,1791371.35,5111,1194451.15,715931.3,3615,3496,475515.95,1749,331415.35,747,1,71193.93,199,339333.17,575,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3315.99,5,147,3,,1,413394.66,1149,13153.95,47,,1,31995.63,139,313379.93,693,,1,39913.39,131,35615.74,47,367,3,3363.39,6,16961.45,31,7333.44,33,15699.49,37,449339.79,1665,,1,149973.63,465,,1,,1,,1,,1
AAI65913,9/4/2022,313793.39,444,164517.65,39364.64,316,139,19195,63,31169.64,66,1,33697.15,61,35356.9,53,,1,,1,,1,,1,,1,,1,,1,,1,436.14,1,,1,,1,,1,,1,43139.73,119,3417.79,13,,1,3194.66,14,54413.16,93,,1,3563.73,13,9197.99,13,,1,,1,375.96,1,751.71,3,547.99,1,13793.94,43,,1,14769.54,37,,1,,1,,1,,1
AAI65959,9/4/2022,3459117.39,6115,1591977.19,979141.3,3333,3773,343343.11,1191,535799.19,1693,1,133613.45,396,416951.44,939,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3911.33,4,6991,6,,1,711331.19,1593,37471.96,131,,1,111617.13,333,364649.57,479,,1,31351.59,69,53313.13,99,1479,3,3991.13,13,9613.91,14,3513.9,9,696.37,31,393333.33,934,,1,391565.66,1373,,1,,1,,1,,1
AAI66397,9/4/2022,1934619.64,4713,1159391.63,675339.13,3913,1791,341194.93,949,334154.19,943,1,66193.94,175,193539.69,439,,1,,1,,1,,1,,1,,1,333.33,1,,1,,1,,1,5173.94,13,,1,,1,695539.43,1919,45669.19,135,,1,73931.19,344,149767.91,331,,1,13455.11,39,43334.93,91,519,1,4541.55,13,9974.3,19,6951.4,14,6645.69,36,394919.5,711,,1,336397.14,633,,1,,1,,1,,1
AAI66749,9/4/2022,3573311.41,5541,1796145.96,777155.55,3957,1594,354351.59,664,433913.96,931,1,535463.33,1134,333165.11,746,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3151.51,6,,1,,1,664445.19,1536,33969.65,77,,1,93336.47,333,314766.99,435,,1,14999.77,31,45945.43,91,365.14,1,5919.13,11,15643.49,31,7464.37,15,3566.13,11,334554.39,576,,1,311395.33,541,,1,,1,,1,,1
AAI66463,9/4/2022,3161917.79,7993,3146613.94,1115314.95,5193,3911,476363.91,1371,539943.14,1639,1,135431.49,341,319199.13,791,,1,,1,,1,,1,,1,,1,953.66,3,,1,,1,,1,3493.76,13,1699,6,,1,1161345.15,3991,45996.96,131,,1,113119.66,367,337997.67,699,,1,39957.91,96,74731.63,191,1191.66,5,6436.53,19,19319.65,39,5777.99,16,7156.13,49,417733.59,1114,,1,393163.16,1135,,1,,1,,1,,1
AAI64151,9/4/2022,1373593.73,3797,939359.57,544335.16,3135,1763,314964.94,1131,339371.33,741,1,,1,166651.39,441,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,311.96,1,,1,,1,474764.43,1311,33911.54,111,,1,59591.17,174,147499.96,317,,1,15315.66,31,37371.93,54,611.14,3,3914.39,11,9973.3,17,5519.99,5,1997.91,5,373194.53,995,,1,146961.13,531,,1,,1,,1,,1
AAI65943,9/4/2022,3497649.63,5451,1551959.19,945691.45,3111,3351,499133.4,1151,446569.15,1311,1,133131.19,393,454994.55,913,,1,,1,,1,,1,,1,,1,1413.66,3,,1,,1,,1,6514.43,13,3153.39,9,,1,467139.97,1111,97347.93,359,,1,99796.36,333,436359.94,794,,1,116571.17,391,39439.6,65,6591.69,31,15913.65,46,19379.96,39,15359.4,33,14919.19,15,333993.16,693,,1,316797.39,499,,1,,1,,1,,1
AAI63931,9/4/2022,3393494.49,7346,3353141.55,1141443.93,4597,3659,359395.15,759,793147.99,1911,1,314193.34,434,473991.91,997,,1,,1,,1,,1,,1,,1,6996.1,13,953.9,6,954,1,,1,5347.5,11,463.14,6,,1,941139.13,1973,47454.17,139,,1,335641.19,645,543615.3,1119,,1,139194.91,395,59446.95,111,3911.51,6,31343.73,54,17413.11,36,13135.63,39,3431.63,16,197311.7,561,,1,393639.49,967,,1,,1,,1,,1
AAI66163,9/4/2022,3799134.37,6519,3615965.95,193369.53,5965,543,13336.76,49,169131.76,494,1,675334.91,1433,643717.77,1539,,1,,1,,1,,1,,1,,1,793.19,3,,1,,1,,1,37515.96,34,99,1,,1,996957.74,3331,6993.37,35,,1,69395.69,319,315953.46,591,,1,11957.69,31,51139.65,113,791.9,1,4194.6,17,3179.13,5,,1,13494.34,31,5171.55,31,,1,95495.79,137,,1,,1,,1,,1
AAI64393,9/4/2022,1134337.59,3779,496199.66,639137.93,1174,1615,391699.99,753,347337.93,953,1,45961.97,95,93949.59,191,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,714.59,3,,1,,1,351911.79,661,43774.19,96,,1,94196.33,315,91159.49,191,,1,33696.34,73,13954.49,39,3113.96,9,3915.14,11,11659.77,16,11937.19,7,,1,336945.31,613,,1,315933.34,559,,1,,1,,1,,1
AAI64131,9/4/2022,1113395.64,3363,399963.79,633431.95,963,1411,433369.11,959,199153.94,443,1,9513.33,31,,1,,1,,1,,1,,1,,1,,1,1316.55,3,1331.5,1,,1,,1,,1,419,1,,1,333117.19,541,17539.53,53,,1,35331.39,111,97754.59,163,,1,14993.41,31,33139.53,76,667,1,3156.47,6,13437.56,39,6979.56,16,13795.15,31,416944.69,991,,1,137165.51,377,,1,,1,,1,,1
AAI64143,9/4/2022,3365674.35,4647,3111491.35,354193.9,3941,916,334351.46,511,119943.44,395,1,393356.61,694,437771.74,915,,1,,1,,1,,1,,1,,1,1464.91,3,,1,,1,,1,39553.94,41,179,1,,1,769119.33,1535,19975.46,55,,1,37533.34,76,313996.35,539,,1,15177.11,39,75943.67,139,653.57,3,1511,5,9331.35,11,,1,3165.75,7,315157.97,433,,1,75454.19,195,,1,,1,,1,,1
AAI65979,9/4/2022,3739351.67,6949,1961197.17,969154.6,4441,3417,491413.3,1333,376741.4,1194,1,351446.73,769,411993.43,991,,1,,1,,1,,1,,1,,1,651.33,1,,1,,1,,1,31793.46,36,1731,3,,1,794769.19,3149,61961.95,314,,1,73571.61,339,333791.3,491,,1,14175.55,51,55491.41,111,3561.19,13,4141.9,14,3563.6,9,3319.14,9,9631.74,9,415171.13,1163,,1,379934.3,691,,1,,1,,1,,1
AAI65963,9/4/2022,3577535.61,6493,1919399.33,769337.39,4164,3419,461919.76,1519,317419.63,911,1,371139.17,615,364631.59,796,,1,,1,,1,,1,,1,,1,1933.95,4,,1,,1,,1,13373.3,19,,1,,1,951579.43,3136,45514.17,193,,1,51599.49,199,333973.43,454,,1,13519.13,35,59113.59,115,1199.36,9,5977.39,9,16969.91,39,799.14,5,9911.16,17,417139.67,1315,,1,336534.59,664,,1,,1,,1,,1
AAI66317,9/4/2022,3116794.93,9454,3149363.99,957531.95,5166,3399,335639.14,1135,631913.91,3163,1,331113.67,914,433414.14,997,,1,,1,,1,,1,,1,,1,379.33,1,455,3,,1,,1,9351.34,13,1119,4,,1,944316.74,3453,47136.99,131,,1,69695.33,331,359131.65,731,,1,33711.45,71,57955.3,116,4356.59,5,4119,13,13547.47,34,9775.56,19,14397.64,39,359111.39,961,,1,514141.67,1935,,1,,1,,1,,1
AAI64193,9/4/2022,3539977.99,6339,1995413.59,533464.3,4335,3113,339497.3,957,314967,1146,1,394399.47,913,313975.37,699,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,9733.95,13,1513,3,,1,677537.96,1599,17466.99,51,,1,49159.15,199,519359.43,1149,,1,43741.3,119,49669.77,95,3931.13,5,3143,11,37711.93,39,4117.99,14,15159.9,43,199561.5,791,,1,315313.66,913,,1,,1,,1,,1
AAI67317,9/4/2022,3519313.55,5997,3331791.53,397533.13,4771,1317,6657.9,34,391975.13,1193,1,395991.49,569,397997.91,773,,1,,1,,1,,1,,1,,1,3744.14,4,545,3,,1,,1,34939.14,39,,1,,1,1141513.94,3745,5349.95,31,,1,147765.77,663,334199.94,471,,1,34493.44,73,59339.94,135,,1,13195.13,34,31319.51,31,1497.14,6,33996.91,36,1319.95,4,,1,114399.75,416,,1,,1,,1,,1
AAI64337,9/4/2022,1964371.11,3937,1395119.96,569161.15,3991,1157,356777.16,466,313394.19,591,1,345666.67,551,433619.96,969,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,5315.73,9,,1,,1,435543.13,1136,13939.63,35,,1,39353.37,93,115375.94,335,,1,17637.19,41,35331.37,67,1153,4,7771.99,17,16631.99,19,7939.36,13,7745.47,6,336949.77,416,,1,349793.19,439,,1,,1,,1,,1
AAI64391,9/4/2022,1695397.16,3411,1359331.93,336165.13,3635,796,193935.53,449,133339.61,339,1,373139.46,633,369753.14,561,,1,,1,,1,,1,,1,,1,614.19,3,,1,,1,,1,16719.63,31,,1,,1,469433.3,973,31976.73,93,,1,41179.17,134,191153.56,351,,1,9339.71,35,33775.11,63,,1,1917,6,3315.75,5,,1,5451.9,16,169659.19,363,,1,91913.93,193,,1,,1,,1,,1
AAI66677,9/4/2022,3351171.97,7493,1994311.91,1356961.16,4419,3194,419691.93,1151,939369.33,3133,1,375395.99,541,419913.17,973,,1,,1,,1,,1,,1,,1,,1,754,3,119,1,,1,9141.15,11,1393.71,3,,1,747511.5,1951,144437.43,393,,1,164946.37,435,493946.14,976,,1,133511.44,369,46139.53,91,9551.95,34,6593.9,35,13361.45,31,6511.3,15,1134.99,46,191931.56,496,,1,535569.91,1396,,1,,1,,1,,1
AAI64359,9/4/2022,1611143.79,4317,1156619.19,543435.59,3597,1611,314979.47,636,339447.13,994,1,79579.39,319,316919.16,493,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,613.67,3,1617.7,39,,1,411935.39,1179,34119.71,94,,1,119371.49,355,336474.56,769,,1,73391.19,313,11913.99,34,1357.95,3,4531.19,11,13167.67,17,3441.39,11,9446.69,5,149951.49,447,,1,139314.49,367,,1,,1,,1,,1
AAI64157,9/4/2022,3146369.45,6139,1536351.75,631119.7,3719,3331,337935.69,994,393393.13,1437,1,165763.37,413,399113.13,615,,1,,1,,1,,1,,1,,1,331.96,1,,1,,1,,1,6979.45,11,636.14,9,,1,767679.93,3153,41694.11,191,,1,97141.97,366,336397.77,493,,1,33764.96,73,43559.9,96,5639.51,31,4111.14,33,16939.13,31,549,1,911.33,17,196119.37,663,,1,367193.91,967,,1,,1,,1,,1
AAI64449,9/4/2022,1759956.33,3791,,1759956.33,1,3791,1416495.39,3116,343461.93,774,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1416495.39,3116,,1,343461.93,774,,1,,1,,1,,1
AAI64333,9/4/2022,1393177.19,3497,933119.33,351159.95,3353,1134,161939.33,543,191131.53,593,1,131115.39,396,311619.9,779,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3444.56,5,,1,,1,419439.4,1194,5514.79,19,,1,16361.57,55,61694.95,136,,1,4163,9,19313.93,39,316.14,1,99,3,9931.49,13,333,3,579.74,3,155117.4,533,,1,169394.96,535,,1,,1,,1,,1
AAI64469,9/4/2022,1396195.69,3367,591614.19,915491.49,1396,1971,515544.43,1197,399937.16,674,1,96735.17,196,191364.3,466,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,954.19,3,,1,,1,331496.47,591,39397.7,163,,1,69551.13,317,64331.33,135,,1,16143.93,37,5939.94,14,1719.95,5,6119.3,11,3113.99,3,913.14,3,,1,453379.11,1117,,1,319331.67,417,,1,,1,,1,,1
AAI64116,9/4/2022,1919473.73,4591,1393313.94,416159.99,3391,1391,116537.13,363,319633.95,939,1,151319.11,331,393999.99,919,,1,,1,,1,,1,,1,,1,1416.99,3,367,1,,1,,1,3791.37,7,559,1,,1,513393.91,1399,19736.91,61,,1,49163.11,131,379399.73,613,,1,33739.49,53,39151.61,67,399,1,4599.65,17,15191.34,37,4111.95,13,9113.19,36,73355.49,363,,1,337415.96,733,,1,,1,,1,,1
AAI66419,9/4/2022,4413939.69,11593,3991199.39,1533641.31,6357,4336,977134.53,3313,645616.79,1933,1,416971.4,937,911539.45,1961,,1,,1,,1,,1,,1,,1,,1,,1,197.57,1,,1,14633.9,31,399.14,5,,1,974719.19,3117,117993.45,367,,1,119177.73,417,551117.36,1119,,1,76369.15,314,67199.37,136,3373.66,7,11997.99,34,31191.95,49,17599.73,35,46177.96,49,734999.19,1939,,1,431395.39,1339,,1,,1,,1,,1
AAI66475,9/4/2022,4379733.39,11714,3365167.41,913665.97,9137,3567,591334.36,1633,333331.61,944,1,979166.99,3116,914333.55,3411,,1,,1,,1,,1,,1,,1,3175.46,4,393,1,,1,,1,39437.63,55,49,1,,1,1139719.17,3535,135373.37,346,,1,93193.16,377,411691.39,974,,1,31669.95,76,73696.37,137,6139.31,11,7376.13,14,5954.69,9,3995.44,3,31334.16,6,431993.47,1191,,1,196956.13,473,,1,,1,,1,,1
AAI67113,9/4/2022,3636776.99,9319,3651356.63,975531.36,6337,3193,435769.3,1393,549753.16,1799,1,197151.31,431,177417.39,366,,1,,1,,1,,1,,1,,1,333.33,1,,1,191.66,1,,1,17961.3,34,1959.14,19,,1,1749641.43,4313,96597.99,336,,1,131593.7,343,374397.41,776,,1,31333.13,49,111317.95,334,1975,6,3975,11,13545.44,31,775,1,31593.39,93,333639.47,1135,,1,411317.19,1369,,1,,1,,1,,1
